百度经度,百度纬度,高德经度,高德纬度
108.911108,24.792682,108.90454247791976,24.787000771637377
108.914892916834,34.2853136227038,108.90831601767735,34.279614392924984
108.9179659,34.16898414,108.911399142323,34.16325932689642
108.92167,34.225723,108.91508167376678,34.219946830520925
108.923403,34.225296,108.91682182939601,34.21949784029418
108.938399,34.320016,108.93191509840241,34.313985411852926
108.939519,34.19642,108.93304432183214,34.1903714361178
108.946093,34.649805,108.93966110140137,34.64365340378263
108.960705,23.729974,108.95429149765722,23.723666113874184
108.96727589272,34.260692285491,108.96087333712752,34.25436402717198
108.967940044113,34.2607685477901,108.96153735486345,34.25444096958429
108.983316035858,34.3092964764242,108.97689620391739,34.3030929021764
108.997568416909,34.262346048816,108.99105904265991,34.256363190535296
109.000861500217,34.3846437875013,108.99433679816669,34.3787173856261
109.040794372558,32.7045936584472,109.03422108388057,32.69883291819662
109.042694358721,32.7035774050881,109.03612704337526,32.69779307151372
109.20385,28.321343,109.19743880317976,28.31501976824839
109.206397,28.162219,109.19999600677833,28.155895153868208
109.282045,22.70512,109.27548175163881,22.69934167469534
109.37954018756,34.6202507551437,109.37293750978527,34.61455553805567
109.381268,34.622389,109.37466443911386,34.61670375437394
109.393620560565,22.4352659699425,109.38706833594763,22.42957372729514
109.401655,24.373102,109.39509663739453,24.36733059115709
109.4111182,29.51380443,109.40460509322715,29.507898802607063
109.459591,18.292165,109.45312039525386,18.2859086203868
109.459893255423,34.5058802788321,109.45347221176517,34.49962936602043
109.460017622552,34.506262607928,109.4535965251007,34.50001320006231
109.47056,24.278655,109.46406294689724,24.272550215039466
109.490338318299,18.3008606701706,109.48379669527158,18.295077496528467
109.49164,36.576435,109.48508082036804,36.570675283926874
109.503161530736,18.2724388454726,109.49658818060283,18.266759095553535
109.505372982645,30.2991710226004,109.4987755143744,30.293497080850912
109.527511949,34.4999820250944,109.52095911482513,34.494129144375
109.53445494201,18.3035189456872,109.52794651995247,18.29755363600768
109.561503,22.266252,109.55506776611314,22.259934573072147
109.561807,23.022261,109.55539250456532,23.015946099654762
109.562801272309,18.3181654443693,109.55636691398412,18.311844880752282
109.577633128595,19.5352850239932,109.57120171645664,19.52901410317613
109.582529470984,19.5296455442991,109.57608720523223,19.523429275264423
109.585919500054,23.1189896674338,109.57946828551212,23.112819318102684
109.606021,23.093375,109.59947586882386,23.0875296756874
109.606232,23.093242,109.5996860916871,23.087399834189462
109.623725,27.950511,109.61715609954422,27.94483996817619
109.639989429641,25.4112510774455,109.63345033153874,25.405505669567393
109.717413511766,19.5610501477797,109.71091575290741,19.555066784072288
109.740080391998,21.6143727580964,109.73351086437081,21.608681895795648
109.74012,21.6143,109.73355049611335,21.608609375675012
109.761454,24.489745,109.75489813375239,24.483977537047874
109.778764,23.257301,109.77229176998537,23.251266187954645
109.789956621168,22.1318305845202,109.78348636737972,22.125614588006307
109.807678495212,22.2920656587791,109.80126441161414,22.285740776127476
109.837744,21.537053,109.83123093400445,21.531072709409816
109.860281208311,18.39692032926,109.85370923162817,18.39122927491769
109.872807000943,40.6669298829786,109.86620737690109,40.66124750808926
109.87713,22.746875,109.87057297124046,22.741155047139593
109.895658,22.740116,109.8891490552004,22.734129300686597
109.913376,23.002102,109.90694394830174,22.99585016994232
109.947539,39.822244,109.94111081975174,39.81610131338999
109.948252252932,39.8242557980336,109.94181932590206,39.81812393289353
109.971148,27.540285,109.96458495784739,27.534512499412784
109.97121,27.540298,109.96464677766504,27.534526272590032
109.975952148437,18.4189872741699,109.96939804036322,18.413266948773753
109.97799,18.418097,109.97143222515979,18.41239337351902
109.986514,39.832858,109.97990646162545,39.827192264588746
109.987663712701,39.8342417247959,109.98105530902232,39.82857498858152
109.988576,39.795485,109.98196629651419,39.78981624066831
109.990324812859,39.7890340675154,109.98371082390433,39.78335850047144
110.0137281332,32.3048034007183,110.00719813386813,32.29884643682272
110.032287254802,19.7955126485301,110.02584120253563,19.789271676500455
110.046216,22.024855,110.03978087373604,22.01852468213174
110.077289586525,23.4002720393855,110.07079246549287,23.394286915758407
110.077364,21.477604,110.07086944126283,21.47162056305657
110.096112,23.428504,110.08953379783371,23.42278276194415
110.119067148973,25.9224715089935,110.11250920901591,25.916733716525776
110.119355,25.922866,110.11279738669641,25.91712504067044
110.157149,22.634766,110.15071758969285,22.628476154855854
110.177134435815,22.6172419731271,110.1706833497565,22.610959607972063
110.185287,20.336782,110.17881165855492,20.330597212160608
110.185698738436,20.3386889719097,110.17922407966913,20.332510486836423
110.192496764187,22.6123814015167,110.18599805960197,22.60630999042635
110.200976,22.667937,110.1944760986433,22.662017036302945
110.202005518671,20.0503021903532,110.19548402818414,20.04439537411131
110.205718,20.056378,110.19917990808781,20.050529589516284
110.212993,28.014213,110.20641790897146,28.00846147525435
110.242286398806,22.7618526709326,110.23575460858721,22.756079675903216
110.249336,22.767044,110.24282845543758,22.761168776861833
110.266124,21.388206,110.25963695152372,21.38204278703647
110.269673637943,22.3219098265127,110.26322040667588,22.31570016846455
110.276705974096,22.3394151663335,110.2702516913871,22.33312434381205
110.301967219648,20.0096750664256,110.2955272125821,20.00345026268084
110.302403,20.008661,110.29596162279806,20.002441655406738
110.305350503461,25.291395180894,110.29891124469151,25.28521713461908
110.306433824683,21.1298193850843,110.29996179812532,21.123652195916673
110.307184888067,21.1574836730363,110.30069504167173,21.151324847507023
110.322868189402,25.2604254374849,110.31633778253882,25.25453247058885
110.32712357079,21.28063169311,110.32057080786166,21.27480276606837
110.328683,26.385282,110.32215307171613,26.379483206433036
